question_id,question_text,options_json
40524,"<p dir=""ltr""><span>What will be the output of the above C++ program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>
<span class=w> </span>
<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span>
<span class=p>{</span>
<span class=w>    </span><span class=k>try</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=k>try</span>
<span class=w>        </span><span class=p>{</span>
<span class=w>            </span><span class=k>throw</span><span class=w> </span><span class=mi>20</span><span class=p>;</span>
<span class=w>        </span><span class=p>}</span>
<span class=w>        </span><span class=k>catch</span><span class=w> </span><span class=p>(</span><span class=kt>int</span><span class=w> </span><span class=n>n</span><span class=p>)</span>
<span class=w>        </span><span class=p>{</span>
<span class=w>            </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Inner Catch&quot;</span><span class=p>;</span>
<span class=w>            </span><span class=k>throw</span><span class=p>;</span>
<span class=w>        </span><span class=p>}</span>
<span class=w>    </span><span class=p>}</span>
<span class=w>    </span><span class=k>catch</span><span class=w> </span><span class=p>(</span><span class=kt>int</span><span class=w> </span><span class=n>x</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Outer Catch&quot;</span><span class=p>;</span>
<span class=w>    </span><span class=p>}</span>
<span class=w>    </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 166053, ""text"": ""<pre><span>Outer Catch</span></pre>""}, {""id"": 166054, ""text"": ""<pre><span>Inner Catch</span></pre>""}, {""id"": 166055, ""text"": ""<pre><span>Inner Catch</span><br><span>Outer Catch</span></pre>""}, {""id"": 166056, ""text"": ""<pre><span>Compiler Error</span></pre>""}]"
40525,"<p dir=""ltr""><span>What happens in C++ when an exception is thrown and not caught anywhere like following program.</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>

<span class=kt>int</span><span class=w> </span><span class=nf>fun</span><span class=p>()</span><span class=w> </span><span class=k>throw</span><span class=w> </span><span class=p>(</span><span class=kt>int</span><span class=p>)</span>
<span class=p>{</span>
<span class=w>   </span><span class=k>throw</span><span class=w> </span><span class=mi>10</span><span class=p>;</span>
<span class=p>}</span>

<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span><span class=w> </span><span class=p>{</span>

<span class=w> </span><span class=n>fun</span><span class=p>();</span>

<span class=w> </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 166057, ""text"": ""<p dir=\""ltr\""><b><strong>Compiler error</strong></b></p>""}, {""id"": 166058, ""text"": ""<p dir=\""ltr\""><b><strong>Abnormal program termination</strong></b></p>""}, {""id"": 166059, ""text"": ""<p dir=\""ltr\""><b><strong>Program doesn't print anything and terminates normally</strong></b></p>""}, {""id"": 166060, ""text"": ""<p dir=\""ltr\""><b><strong>None of the above</strong></b></p>""}]"
40526,"
<p><span style=""background-color:#ffffff;color:#273239;""><strong>What is the advantage of exception handling ?</strong></span></p>

<p><span style=""background-color:transparent;color:#273239;""><strong>Remove error-handling code from the software's main line of code.</strong></span></p>

<p><span style=""background-color:transparent;color:#273239;""><strong>A method writer can choose to handle certain exceptions and delegate others to the caller.</strong></span></p>

<p><span style=""background-color:transparent;color:#273239;""><strong>An exception that occurs in a function can be handled anywhere in the function call stack.</strong></span></p>
","[{""id"": 166061, ""text"": ""\n<p><span style=\""background-color:#e6f5e7;color:#273239;\""><strong>Only 1</strong></span></p>\n""}, {""id"": 166062, ""text"": ""\n<p><span style=\""background-color:#e6f5e7;color:#273239;\""><strong>1, 2 and 3</strong></span></p>\n""}, {""id"": 166063, ""text"": ""\n<p><span style=\""background-color:#e6f5e7;color:#273239;\""><strong>1 and 3</strong></span><br>&nbsp;</p>\n""}, {""id"": 166064, ""text"": ""\n<p><span style=\""background-color:#e6f5e7;color:#273239;\""><strong>1 and 2</strong></span></p>\n""}]"
40527,"<p dir=""ltr""><span>What happens when a function throws an error but doesn't specify it in the list of exceptions it can throw. For example, what is the output of following program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>

<span class=c1>// Ideally it should have been &quot;int fun() (int)&quot;</span>
<span class=kt>int</span><span class=w> </span><span class=nf>fun</span><span class=p>()</span>
<span class=p>{</span>
<span class=w>   </span><span class=k>throw</span><span class=w> </span><span class=mi>10</span><span class=p>;</span>
<span class=p>}</span>

<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span>
<span class=p>{</span>
<span class=w>   </span><span class=k>try</span>
<span class=w>   </span><span class=p>{</span>
<span class=w>       </span><span class=n>fun</span><span class=p>();</span>
<span class=w>   </span><span class=p>}</span>
<span class=w>   </span><span class=k>catch</span><span class=w> </span><span class=p>(</span><span class=kt>int</span><span class=w> </span><span class=p>)</span>
<span class=w>   </span><span class=p>{</span>
<span class=w>       </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Caught&quot;</span><span class=p>;</span>
<span class=w>   </span><span class=p>}</span>
<span class=w>   </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 166065, ""text"": ""<p dir=\""ltr\""><b><strong>Compiler Error</strong></b></p>""}, {""id"": 166066, ""text"": ""<p dir=\""ltr\""><b><strong>No compiler Error. Output is \""Caught\""</strong></b><br><span>&nbsp;</span></p>""}]"
40528,"<p dir=""ltr""><span>Output of following program</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>

<span class=k>class</span><span class=w> </span><span class=nc>Base</span><span class=w> </span><span class=p>{};</span>
<span class=k>class</span><span class=w> </span><span class=nc>Derived</span><span class=o>:</span><span class=w> </span><span class=k>public</span><span class=w> </span><span class=n>Base</span><span class=w> </span><span class=p>{};</span>
<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span>
<span class=p>{</span>
<span class=w>  </span><span class=n>Derived</span><span class=w> </span><span class=n>d</span><span class=p>;</span>
<span class=w>  </span><span class=k>try</span><span class=w> </span><span class=p>{</span>
<span class=w>      </span><span class=k>throw</span><span class=w> </span><span class=n>d</span><span class=p>;</span>
<span class=w>  </span><span class=p>}</span>
<span class=w>  </span><span class=k>catch</span><span class=p>(</span><span class=n>Base</span><span class=w> </span><span class=n>b</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>       </span><span class=n>cout</span><span class=o>&lt;&lt;</span><span class=s>&quot;Caught Base Exception&quot;</span><span class=p>;</span>
<span class=w>  </span><span class=p>}</span>
<span class=w>  </span><span class=k>catch</span><span class=p>(</span><span class=n>Derived</span><span class=w> </span><span class=n>d</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>       </span><span class=n>cout</span><span class=o>&lt;&lt;</span><span class=s>&quot;Caught Derived Exception&quot;</span><span class=p>;</span>
<span class=w>  </span><span class=p>}</span>
<span class=w>  </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 166067, ""text"": ""<p dir=\""ltr\""><span>Caught Derived Exception</span></p>""}, {""id"": 166068, ""text"": ""<p dir=\""ltr\""><span>Caught Base Exception</span></p>""}, {""id"": 166069, ""text"": ""<p dir=\""ltr\""><span>Compiler Error</span></p>""}]"
40529,"<p dir=""ltr""><span>What will be the output of the above C++ program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>

<span class=k>class</span><span class=w> </span><span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=k>public</span><span class=o>:</span>
<span class=w>  </span><span class=n>Test</span><span class=p>()</span><span class=w> </span><span class=p>{</span><span class=w> </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Constructing an object of Test &quot;</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>endl</span><span class=p>;</span><span class=w> </span><span class=p>}</span>
<span class=w> </span><span class=o>~</span><span class=n>Test</span><span class=p>()</span><span class=w> </span><span class=p>{</span><span class=w> </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Destructing an object of Test &quot;</span><span class=w>  </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>endl</span><span class=p>;</span><span class=w> </span><span class=p>}</span>
<span class=p>};</span>

<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span><span class=w> </span><span class=p>{</span>
<span class=w> </span><span class=k>try</span><span class=w> </span><span class=p>{</span>
<span class=w>   </span><span class=n>Test</span><span class=w> </span><span class=n>t1</span><span class=p>;</span>
<span class=w>   </span><span class=k>throw</span><span class=w> </span><span class=mi>10</span><span class=p>;</span>
<span class=w> </span><span class=p>}</span><span class=w> </span><span class=k>catch</span><span class=p>(</span><span class=kt>int</span><span class=w> </span><span class=n>i</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>   </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;Caught &quot;</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>i</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>endl</span><span class=p>;</span>
<span class=w> </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 166070, ""text"": ""<pre><span>Caught 10</span></pre>""}, {""id"": 166071, ""text"": ""<pre><span>Constructing an object of Test </span><br><span>Caught 10</span></pre>""}, {""id"": 166072, ""text"": ""<pre><span>Constructing an object of Test </span><br><span>Destructing an object of Test </span><br><span>Caught 10</span></pre>""}, {""id"": 166073, ""text"": ""<pre><span>Compiler Error</span></pre>""}]"
40068,"
<p><span style=""background-color:transparent;color:#000000;"">Why the cache memory is fastest than the other memory in the Computer?&nbsp;</span></p>
","[{""id"": 164465, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">Because it used digital signals.</span></p>\n""}, {""id"": 164466, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">Because it is attached closest to the CPU as compared to the other Memory&nbsp;</span></p>\n""}, {""id"": 164467, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">Because it used mores code for transmission.</span></p>\n""}, {""id"": 164468, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">None of the above.</span></p>\n""}]"
40069,"
<p><span style=""background-color:transparent;color:#000000;"">Can we use start and operate the computer without the cache memory?</span></p>
","[{""id"": 164469, ""text"": ""\n<p>YES</p>\n""}, {""id"": 164470, ""text"": ""\n<p>NO</p>\n""}]"
40070,"<p dir=""ltr""><span>When the CPU is processing data, what happens if the system gets too hot?</span></p>","[{""id"": 164471, ""text"": ""<p dir=\""ltr\""><span>The CPU will stop working</span></p>""}, {""id"": 164472, ""text"": ""<p dir=\""ltr\""><span>It needs more memory to cool down</span></p>""}, {""id"": 164473, ""text"": ""<p dir=\""ltr\""><span>It\u2019s cooled down by a fan</span></p>""}, {""id"": 164474, ""text"": ""<p dir=\""ltr\""><span>The CPU starts working faster</span></p>""}]"
40071,"<p dir=""ltr""><span>Which of these memories is “lost” when the power is turned off?</span></p>","[{""id"": 164475, ""text"": ""<p dir=\""ltr\""><span>Cache Memory</span></p>""}, {""id"": 164476, ""text"": ""<p dir=\""ltr\""><span>Main Memory (RAM)</span></p>""}, {""id"": 320538, ""text"": ""<p dir=\""ltr\""><span>Hard Disk</span></p>""}, {""id"": 320539, ""text"": ""<p dir=\""ltr\""><span>Secondary Storage</span></p>""}]"
40072,"<p dir=""ltr""><span>What is the most important task a compiler performs before executing Java code?</span></p>","[{""id"": 164477, ""text"": ""<p dir=\""ltr\""><span>It translates code line by line</span></p>""}, {""id"": 164478, ""text"": ""<p dir=\""ltr\""><span> It translates the entire code into machine code at once</span></p>""}, {""id"": 320548, ""text"": ""<p dir=\""ltr\""><span>It checks the syntax of the program</span></p>""}, {""id"": 320549, ""text"": ""<p dir=\""ltr\""><span>It stores the program in memory</span></p>""}]"
40073,"
<p><span style=""background-color:transparent;color:#000000;"">Consider the below java program, is it successfully executed?&nbsp;</span></p>
<gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kd>class</span> <span class=nc>gfg</span><span class=w> </span><span class=p>{</span>

<span class=w>    </span><span class=kd>static</span><span class=w> </span><span class=kd>public</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=w> </span><span class=n>args</span><span class=o>[]</span><span class=p>)</span><span class=w> </span><span class=p>{}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>
</div>
","[{""id"": 164479, ""text"": ""\n<p>NO</p>\n""}, {""id"": 164480, ""text"": ""\n<p>YES</p>\n""}]"
40074,"
<p>Which of the following is used to compile a java program ?&nbsp;</p>
","[{""id"": 164481, ""text"": ""\n<p>java&nbsp;</p>\n""}, {""id"": 164482, ""text"": ""\n<p>javac</p>\n""}, {""id"": 164483, ""text"": ""\n<p>jdk&nbsp;</p>\n""}, {""id"": 164484, ""text"": ""\n<p>jre</p>\n""}]"
40075,"
<p>What does JDK Stand for ?&nbsp;</p>
","[{""id"": 164485, ""text"": ""\n<p>Java Development Kit&nbsp;</p>\n""}, {""id"": 164486, ""text"": ""\n<p>Java Deployment Kit</p>\n""}, {""id"": 164487, ""text"": ""\n<p>Java Developer's Kit&nbsp;</p>\n""}, {""id"": 164488, ""text"": ""\n<p>None of the above</p>\n""}]"
40076,"<p dir=""ltr""><span>Which Java tool converts source code into bytecode, ready to run on any platform?</span></p>","[{""id"": 164489, ""text"": ""<p dir=\""ltr\""><span> JVM</span></p>""}, {""id"": 164490, ""text"": ""<p dir=\""ltr\""><span>JDK</span></p>""}, {""id"": 164491, ""text"": ""<p dir=\""ltr\""><span> JRE</span></p>""}, {""id"": 164492, ""text"": ""<p dir=\""ltr\""><span>Java Compiler</span></p>""}]"
40077,"<p dir=""ltr""><span>What will the output of the below java code</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kd>public</span><span class=w> </span><span class=kd>class</span> <span class=nc>HelloWorld</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>print</span><span class=p>(</span><span class=s>&quot;Hello, &quot;</span><span class=p>);</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>print</span><span class=p>(</span><span class=s>&quot;World!&quot;</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 164493, ""text"": ""<p dir=\""ltr\""><span>Error</span></p>""}, {""id"": 164494, ""text"": ""<p dir=\""ltr\""><span>Hello, World!</span></p>""}, {""id"": 164495, ""text"": ""<p dir=\""ltr\""><span>HelloWorld</span></p>""}, {""id"": 164496, ""text"": ""<p dir=\""ltr\""><span>Hello, World</span></p>""}]"
40078,"<p dir=""ltr""><span>Which of the following is the correct way to declare and initialize an integer variable in java?</span></p>","[{""id"": 164497, ""text"": ""<p dir=\""ltr\""><span>&nbsp;int number = \""10\"";</span></p>""}, {""id"": 164498, ""text"": ""<p dir=\""ltr\""><span>&nbsp;int number = 10;</span></p><p dir=\""ltr\""><br></p>""}, {""id"": 164499, ""text"": ""<p dir=\""ltr\""><span>int 10number = 10;</span></p>""}, {""id"": 164500, ""text"": ""<p dir=\""ltr\""><span>int number; number = 10;</span></p>""}]"
40079,"<p dir=""ltr""><span>Which of these variable names is valid in Java?</span></p>","[{""id"": 164501, ""text"": ""<p dir=\""ltr\""><span>123variable</span></p>""}, {""id"": 164502, ""text"": ""<p dir=\""ltr\""><span>variable_123</span></p>""}, {""id"": 164503, ""text"": ""<p dir=\""ltr\""><span>&nbsp;#variable</span></p>""}, {""id"": 164504, ""text"": ""<p dir=\""ltr\""><span>&nbsp;int</span></p>""}]"
40080,"<p dir=""ltr""><span>What is the default value of a boolean variable in Java?</span></p>","[{""id"": 164505, ""text"": ""<p><span>1</span></p>""}, {""id"": 164506, ""text"": ""<p dir=\""ltr\""><span>false</span></p><p dir=\""ltr\""><br></p>""}, {""id"": 164507, ""text"": ""<p dir=\""ltr\""><span>true</span></p>""}, {""id"": 164508, ""text"": ""<p dir=\""ltr\""><span>null</span></p>""}]"
40081,"<p dir=""ltr""><span>Which of the following is an example of autoboxing in Java?</span></p>","[{""id"": 164509, ""text"": ""<p dir=\""ltr\""><span>int i = 5; Integer obj = i;</span></p>""}, {""id"": 164510, ""text"": ""<p dir=\""ltr\""><span>Integer obj = new Integer(5);</span></p>""}, {""id"": 164511, ""text"": ""<p dir=\""ltr\""><span>int i = obj;</span></p>""}, {""id"": 164512, ""text"": ""<p dir=\""ltr\""><span>Integer obj = 5;</span></p>""}]"
40089,"
<p>Predict the output of following Java program.</p>

<gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span><span class=w> </span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span><span class=w> </span><span class=p>{</span><span class=w> </span>
<span class=w>      </span><span class=k>for</span><span class=p>(</span><span class=kt>int</span><span class=w> </span><span class=n>i</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>0</span><span class=p>;</span><span class=w> </span><span class=mi>0</span><span class=p>;</span><span class=w> </span><span class=n>i</span><span class=o>++</span><span class=p>)</span><span class=w> </span>
<span class=w>      </span><span class=p>{</span><span class=w> </span>
<span class=w>          </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=s>&quot;Hello&quot;</span><span class=p>);</span><span class=w> </span>
<span class=w>          </span><span class=k>break</span><span class=p>;</span><span class=w> </span>
<span class=w>      </span><span class=p>}</span><span class=w> </span>
<span class=w>    </span><span class=p>}</span><span class=w> </span>
<span class=p>}</span><span class=w> </span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>

","[{""id"": 164541, ""text"": ""\n<p>Hello</p>\n""}, {""id"": 164542, ""text"": ""\n<p>Empty Output</p>\n""}, {""id"": 164543, ""text"": ""\n<p>Compiler error</p>\n""}, {""id"": 164544, ""text"": ""\n<p>Runtime error</p>\n""}]"
40083,"<p dir=""ltr""><span>Which of the following is an example of explicit type casting in Java?</span></p>","[{""id"": 164517, ""text"": ""<p dir=\""ltr\""><span>int i = 10.5;</span></p><p dir=\""ltr\""><br></p>""}, {""id"": 164518, ""text"": ""<p dir=\""ltr\""><span>int i = (int) 10.5;</span></p>""}, {""id"": 164519, ""text"": ""<p dir=\""ltr\""><span>double d = 10;</span></p>""}, {""id"": 164520, ""text"": ""<p dir=\""ltr\""><span>float f = 10.5F;</span></p>""}]"
40084,"<p dir=""ltr""><span>What will be the output of the following Java program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>public</span><span class=w> </span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=kt>char</span><span class=w> </span><span class=n>c</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=sc>&#39;A&#39;</span><span class=p>;</span>
<span class=w>        </span><span class=kt>int</span><span class=w> </span><span class=n>i</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=n>c</span><span class=p>;</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=n>i</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 164521, ""text"": ""<p><span>65</span></p>""}, {""id"": 164522, ""text"": ""<p dir=\""ltr\""><span>A</span></p>""}, {""id"": 164523, ""text"": ""<p dir=\""ltr\""><span>Char</span></p>""}, {""id"": 164524, ""text"": ""<p dir=\""ltr\""><span>Compilation Error</span></p>""}]"
40085,"<p dir=""ltr""><span>What will be the output of this Java program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>public</span><span class=w> </span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=kt>int</span><span class=w> </span><span class=n>x</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>10</span><span class=p>;</span>
<span class=w>        </span><span class=n>Integer</span><span class=w> </span><span class=n>obj</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=n>x</span><span class=p>;</span><span class=w> </span><span class=c1>// Autoboxing</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=n>obj</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p><br></p>","[{""id"": 164525, ""text"": ""<p><span>10</span></p>""}, {""id"": 164526, ""text"": ""<p><span>10.0</span></p>""}, {""id"": 164527, ""text"": ""<p dir=\""ltr\""><span>null</span></p>""}, {""id"": 164528, ""text"": ""<p dir=\""ltr\""><span>Compilation Error</span></p>""}]"
40086,"<p dir=""ltr""><span>What will be the output of the following Java program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>public</span><span class=w> </span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>
<span class=w>        </span><span class=n>String</span><span class=w> </span><span class=n>s1</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=s>&quot;Hello&quot;</span><span class=p>;</span>
<span class=w>        </span><span class=n>String</span><span class=w> </span><span class=n>s2</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=s>&quot;Hello&quot;</span><span class=p>;</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=n>s1</span><span class=w> </span><span class=o>==</span><span class=w> </span><span class=n>s2</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p dir=""ltr""><br></p>","[{""id"": 164529, ""text"": ""<p dir=\""ltr\""><span>false</span></p>""}, {""id"": 164530, ""text"": ""<p dir=\""ltr\""><span>true&nbsp;</span></p>""}, {""id"": 164531, ""text"": ""<p dir=\""ltr\""><span>Hello</span></p>""}, {""id"": 164532, ""text"": ""<p dir=\""ltr\""><span>Compilation Error</span></p>""}]"
